w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r1 0 0.013 0.029 0.019 0.088 0.042 0.015 0.067 0.03 NA 0 0.016 0.024 0.018 0 0.069 0.103 0.076 0.303 0.146 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.013 0.029 0.019 0.087 0.042 0.015 0.068 0.03 NA 0 0.016 0.024 0.018 0 0.069 0.103 0.076 0.332 0.149 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.013 0.029 0.019 0.088 0.042 0.015 0.067 0.03 NA 0 0.017 0.025 0.019 0 0.071 0.104 0.078 0.329 0.151 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 0 0.013 0.029 0.019 0.087 0.042 0.015 0.068 0.03 NA 0 0.017 0.025 0.019 0.146 0.118 0.175 0.132 0.303 NA 0.009 0.005 0.014 0.007 NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.013 0.029 0.019 0.088 0.043 0.015 0.067 0.03 NA 0 0.018 0.027 0.02 0.152 0.122 0.182 0.137 0.327 NA 0.008 0.004 0.01 0.006 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.013 0.029 0.019 0.087 0.042 0.015 0.067 0.03 NA 0 0.018 0.027 0.02 0.137 0.11 0.163 0.122 0.329 NA 0.008 0.004 0.01 0.006 NA NA NA NA NA NA
tso_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r1 0 0.013 0.029 0.019 0.087 0.042 0.015 0.066 0.03 0.023 NA NA NA NA 0.149 0.119 0.178 0.133 NA NA 0.369 0.236 0.524 0.296 0.292 0.435 0.348 0.327 0.262 0.389
tso_long_bayes_r1 0 0.013 0.029 0.019 0.087 0.042 0.015 0.068 0.03 0.022 NA NA NA NA 0.129 0.104 0.155 0.116 NA NA 0.361 0.232 0.513 0.289 0.286 0.425 0.341 0.32 0.256 0.381
msst_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r2 0 0.014 0.03 0.019 0.083 0.041 0.018 0.068 0.031 NA 0 0.017 0.026 0.019 0 0.069 0.107 0.077 0.269 0.138 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.014 0.03 0.019 0.082 0.042 0.018 0.069 0.03 NA 0 0.017 0.026 0.019 0 0.069 0.108 0.078 0.289 0.143 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.014 0.03 0.019 0.083 0.041 0.018 0.069 0.031 NA 0 0.017 0.025 0.019 0 0.071 0.106 0.079 0.29 0.141 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r2 0 0.014 0.03 0.019 0.082 0.041 0.018 0.069 0.03 NA 0 0.018 0.028 0.02 0.143 0.11 0.171 0.122 0.293 NA 0.007 0.002 0.011 0.005 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.014 0.03 0.02 0.084 0.042 0.018 0.069 0.031 NA 0 0.018 0.029 0.02 0.142 0.109 0.172 0.121 0.293 NA 0.006 0.002 0.01 0.005 NA NA NA NA NA NA
tso_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r2 0 0.014 0.03 0.019 0.083 0.041 0.018 0.068 0.031 0.023 NA NA NA NA 0.142 0.109 0.171 0.121 NA NA 0.325 0.193 0.471 0.236 0.247 0.387 0.297 0.274 0.211 0.329
tso_long_bayes_r2 0 0.014 0.03 0.019 0.084 0.041 0.018 0.069 0.031 0.022 NA NA NA NA 0.138 0.106 0.164 0.118 NA NA 0.325 0.192 0.469 0.235 0.247 0.386 0.296 0.273 0.21 0.328
msst_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r3 0 0.013 0.03 0.019 0.084 0.041 0.017 0.069 0.03 NA 0 0.018 0.028 0.021 0 0.078 0.122 0.09 0.223 0.126 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.014 0.03 0.019 0.084 0.041 0.017 0.07 0.03 NA 0 0.018 0.029 0.021 0 0.078 0.123 0.091 0.244 0.128 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.014 0.03 0.019 0.084 0.041 0.017 0.07 0.03 NA 0 0.019 0.029 0.022 0 0.082 0.126 0.096 0.24 0.129 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r3 0 0.014 0.03 0.019 0.084 0.041 0.017 0.07 0.03 NA 0 0.019 0.029 0.021 0.126 0.097 0.151 0.115 0.223 NA 0.011 0.005 0.014 0.007 NA NA NA NA NA NA
cuts_wide_bayes_r3 0 0.014 0.03 0.019 0.083 0.041 0.017 0.069 0.03 NA 0 0.019 0.031 0.022 0.129 0.099 0.155 0.118 0.24 NA 0.003 0.003 0.009 0.005 NA NA NA NA NA NA
cuts_long_bayes_r3 0 0.014 0.03 0.019 0.083 0.041 0.017 0.071 0.03 NA 0 0.019 0.03 0.023 0.126 0.097 0.153 0.116 0.247 NA 0.003 0.003 0.009 0.005 NA NA NA NA NA NA
tso_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r3 0 0.014 0.03 0.019 0.084 0.041 0.017 0.07 0.03 0.022 NA NA NA NA 0.133 0.103 0.16 0.122 NA NA 0.267 0.159 0.387 0.223 0.204 0.318 0.244 0.241 0.186 0.289
tso_long_bayes_r3 0 0.014 0.03 0.019 0.084 0.041 0.017 0.07 0.03 0.022 NA NA NA NA 0.122 0.093 0.145 0.111 NA NA 0.268 0.158 0.386 0.223 0.203 0.317 0.243 0.241 0.185 0.288
msst_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r4 0 0.014 0.031 0.02 0.083 0.041 0.017 0.068 0.031 NA 0 0.017 0.025 0.019 0 0.07 0.106 0.078 0.282 0.141 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 0 0.014 0.031 0.02 0.083 0.041 0.017 0.069 0.031 NA 0 0.017 0.025 0.019 0 0.07 0.106 0.078 0.305 0.146 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 0 0.014 0.031 0.02 0.084 0.041 0.017 0.068 0.031 NA 0 0.017 0.025 0.019 0 0.07 0.104 0.079 0.304 0.145 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r4 0 0.014 0.031 0.02 0.083 0.041 0.017 0.069 0.031 NA 0 0.017 0.026 0.019 0.141 0.114 0.172 0.128 0.281 NA 0.008 0.006 0.018 0.007 NA NA NA NA NA NA
cuts_wide_bayes_r4 0 0.014 0.031 0.019 0.083 0.041 0.016 0.069 0.031 NA 0 0.018 0.028 0.02 0.149 0.121 0.182 0.135 0.308 NA 0.006 0.003 0.006 0.004 NA NA NA NA NA NA
cuts_long_bayes_r4 0 0.014 0.031 0.02 0.083 0.041 0.017 0.069 0.031 NA 0 0.018 0.027 0.02 0.152 0.123 0.185 0.138 0.307 NA 0.006 0.003 0.006 0.004 NA NA NA NA NA NA
tso_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r4 0 0.014 0.031 0.02 0.082 0.04 0.016 0.069 0.031 0.023 NA NA NA NA 0.147 0.119 0.18 0.133 NA NA 0.334 0.219 0.5 0.275 0.268 0.404 0.328 0.3 0.243 0.367
tso_long_bayes_r4 0 0.014 0.031 0.02 0.082 0.041 0.017 0.069 0.031 0.023 NA NA NA NA 0.145 0.117 0.175 0.132 NA NA 0.338 0.222 0.505 0.277 0.271 0.409 0.331 0.303 0.246 0.37
msst_wide_ml_r5 0 0.014 0.031 0.02 0.084 0.043 0.017 0.069 0.031 NA 0 0.016 0.024 0.018 0 0.063 0.094 0.071 0.313 0.149 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r5 0 0.014 0.031 0.02 0.084 0.043 0.017 0.069 0.031 NA 0 0.016 0.024 0.018 0 0.064 0.094 0.071 0.312 0.149 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 0 0.014 0.032 0.02 0.084 0.043 0.017 0.069 0.031 NA 0 0.016 0.023 0.018 0 0.063 0.094 0.071 0.341 0.154 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 0 0.014 0.032 0.02 0.085 0.043 0.017 0.069 0.031 NA 0 0.017 0.025 0.019 0 0.067 0.1 0.076 0.335 0.152 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r5 0 0.014 0.031 0.02 0.084 0.043 0.017 0.07 0.031 NA 0 0.016 0.024 0.018 0.149 0.119 0.179 0.136 0.313 NA 0.01 0.006 0.013 0.008 NA NA NA NA NA NA
cuts_wide_bayes_r5 0 0.014 0.031 0.02 0.083 0.043 0.017 0.07 0.031 NA 0 0.017 0.026 0.019 0.151 0.12 0.182 0.138 0.339 NA 0.004 0.004 0.011 0.003 NA NA NA NA NA NA
cuts_long_bayes_r5 0 0.014 0.031 0.02 0.083 0.042 0.017 0.07 0.031 NA 0 0.017 0.026 0.019 0.128 0.103 0.155 0.117 0.334 NA 0.004 0.004 0.011 0.003 NA NA NA NA NA NA
tso_wide_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r5 0 0.014 0.031 0.02 0.084 0.043 0.017 0.069 0.031 0.023 NA NA NA NA 0.144 0.114 0.173 0.131 NA NA 0.375 0.238 0.544 0.313 0.296 0.447 0.356 0.34 0.271 0.408
tso_long_bayes_r5 0 0.014 0.032 0.02 0.084 0.043 0.017 0.07 0.031 0.022 NA NA NA NA 0.106 0.085 0.129 0.097 NA NA 0.373 0.238 0.546 0.312 0.295 0.446 0.357 0.338 0.27 0.409
msst_wide_ml_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r6 0 0.014 0.031 0.02 0.08 0.04 0.017 0.066 0.03 NA 0 0.016 0.025 0.019 0 0.066 0.103 0.077 0.282 0.141 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 0 0.014 0.031 0.02 0.08 0.04 0.017 0.067 0.03 NA 0 0.016 0.025 0.019 0 0.066 0.103 0.077 0.307 0.146 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 0 0.014 0.031 0.02 0.079 0.04 0.017 0.066 0.03 NA 0 0.017 0.026 0.02 0 0.07 0.107 0.082 0.307 0.145 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r6 0 0.014 0.031 0.02 0.08 0.04 0.017 0.067 0.03 NA 0 0.017 0.027 0.02 0.141 0.11 0.17 0.13 0.282 NA 0.009 0.006 0.014 0.007 NA NA NA NA NA NA
cuts_wide_bayes_r6 0 0.014 0.031 0.02 0.08 0.041 0.017 0.067 0.03 NA 0 0.018 0.028 0.021 0.15 0.117 0.18 0.138 0.311 NA 0.009 0.003 0.012 0.004 NA NA NA NA NA NA
cuts_long_bayes_r6 0 0.014 0.031 0.02 0.08 0.04 0.017 0.066 0.03 NA 0 0.018 0.028 0.021 0.136 0.106 0.163 0.125 0.309 NA 0.009 0.003 0.012 0.004 NA NA NA NA NA NA
